Coherence,Keywords
0.4914000698016272,"['horror', 'action', 'make', 'shooter', 'experience', 'ever', 'atmosphere', 'fear', 'element', 'excellent']"
0.47605068848066506,"['buy', 'fear', 'expansion', 'run', 'pack', 'fps', 'multiplayer', 'worth', 'need', 'series']"
0.4718297014867277,"['enemy', 'weapon', 'take', 'also', 'feel', 'gun', 'make', 'thing', 'time', 'even']"
0.43254943336428137,"['great', 'still', 'story', 'time', 'scary', 'well', 'fun', 'really', 'first', 'scare']"
0.401627413379294,"['shoot', 'shit', 'go', 'stuff', 'guy', 'know', 'people', 'girl', 'mean', 'want']"
