Coherence,Keywords
0.5581208195812846,"['fun', 'server', 'zombie', 'friend', 'want', 'really', 'first', 'well', 'bad', 'feel']"
0.44392250402078837,"['still', 'time', 'shit', 'fucking', 'single', 'actually', 'try', 'let', 'even', 'keep']"
0.3946498416498094,"['leave', 'dead', 'year_ago', 'uncomfortable', 'community', 'player', 'make', 'valve', 'toxic', 'old']"
0.3794858309215379,"['coach', 'skin', 'brown', 'cleveland', 'dissaapoinrtwd', 'sex', 'suck', 'cancer', 'minute', 'bot']"
0.3110750451478321,"['buy', 'ever', 'kick', 'mod', 'go', 'people', 'ass', 'kill', 'hate', 'hour']"
