Coherence,Keywords
0.5133784737234242,"['fear', 'buy', 'worth', 'well', 'even', 'great', 'sale', 'bundle', 'really', 'price']"
0.4579604311041644,"['horror', 'time', 'enemy', 'feel', 'level', 'look', 'go', 'make', 'shoot', 'really']"
0.4159436342120658,"['story', 'scary', 'buy', 'way', 'series', 'boring', 'repetitive', 'whole', 'make', 'first']"
0.40097286774669394,"['read', 'control', 'continue', 'head', 'huge', 'spook', 'borderline', 'grenade', 'pew', 'review']"
0.317682111484194,"['run', 'work', 'fix', 'even', 'issue', 'try', 'make', 'problem', 'new', 'fps']"
