Coherence,Keywords
0.6377280413731581,"['feel', 'story', 'weapon', 'open_world', 'run', 'enemy', 'campaign', 'series', 'gun', 'also']"
0.6170915977861149,"['time', 'go', 'make', 'say', 'want', 'give', 'way', 'even', 'see', 'thing']"
0.6091670585033067,"['map', 'mode', 'new', 'well', 'feel', 'add', 'need', 'still', 'content', 'system']"
0.5236226898042077,"['fun', 'multiplayer', 'campaign', 'great', 'really', 'free', 'amazing', 'need', 'lot', 'recommend']"
0.48785434327283606,"['halo', 'love', 'pretty', 'like', 'well', 'back', 'cool', 'old', 'nice', 'bring']"
