Coherence,Keywords
0.49316249645968496,"['kill', 'enemy', 'fight', 'time', 'captain', 'boss', 'attack', 'die', 'mission', 'orcs']"
0.479553792527639,"['control', 'button', 'bad', 'want', 'time', 'press', 'right', 'ever', 'shit', 'click']"
0.45080536601305965,"['story', 'feel', 'really', 'system', 'combat', 'fun', 'much', 'thing', 'hour', 'well']"
0.3963391080340738,"['buy', 'money', 'work', 'run', 'pc', 'fix', 'still', 'say', 'try', 'start']"
0.2753639849791351,"['open', 'computer', 'video', 'bug', 'close', 'buck', 'hate', 'damn', 'error', 'patch']"
